0.50,1.1477e-05
1.50,0.00016996
2.50,5.1174e-05
3.50,2.6042e-05
4.50,5.1006e-05
5.50,4.4006e-05
6.50,5.8168e-05
7.50,3.0142e-05
8.50,2.1444e-05
9.50,2.3375e-05
10.50,1.5601e-05
11.50,1.1458e-05
12.50,8.0480e-06
13.50,1.2305e-05
14.50,8.5432e-06
15.50,5.3131e-05
16.50,0.00010293
17.50,0.00027756
18.50,0.00020383
19.50,0.00013436
20.50,0.00012404
21.50,0.00012310
22.50,7.3616e-05
23.50,3.8050e-05
24.50,4.9255e-05
25.50,8.4656e-05
26.50,4.1299e-05
27.50,7.3633e-05
28.50,0.00011160
29.50,3.0612e-05
30.50,0.00038686
31.50,6.6678e-05
32.50,1.9327e-05
33.50,9.0805e-05
34.50,3.8544e-05
35.50,5.0123e-05
36.50,8.9174e-05
37.50,9.5731e-06
38.50,8.3816e-06
39.50,5.7857e-06
115.50,NaN
116.50,NaN
117.50,NaN
118.50,NaN
119.50,NaN
120.50,NaN
121.50,NaN
122.50,NaN
123.50,NaN
124.50,NaN
125.50,NaN
126.50,NaN
127.50,NaN
128.50,NaN
129.50,NaN
130.50,NaN
131.50,NaN
132.50,NaN
133.50,NaN
134.50,NaN
135.50,NaN
136.50,NaN
137.50,NaN
138.50,NaN
139.50,NaN
140.50,NaN
141.50,NaN
142.50,NaN
143.50,NaN
144.50,NaN
145.50,NaN
146.50,NaN
147.50,NaN
148.50,NaN
149.50,NaN
150.50,NaN
151.50,NaN
152.50,NaN
153.50,NaN
154.50,NaN
155.50,NaN
156.50,NaN
157.50,NaN
158.50,NaN
159.50,NaN
160.50,NaN
161.50,NaN
162.50,NaN
163.50,NaN
164.50,NaN
165.50,NaN
166.50,NaN
167.50,NaN
168.50,NaN
169.50,NaN
170.50,NaN
171.50,NaN
172.50,NaN
173.50,NaN
174.50,NaN
175.50,NaN
176.50,NaN
177.50,NaN
178.50,NaN
179.50,NaN
180.50,NaN
181.50,NaN
182.50,NaN
183.50,NaN
184.50,NaN
185.50,NaN
186.50,NaN
187.50,NaN
188.50,NaN
189.50,NaN
190.50,NaN
191.50,NaN
192.50,NaN
193.50,NaN
194.50,NaN
195.50,NaN
196.50,NaN
197.50,NaN
198.50,NaN
199.50,NaN
200.50,NaN
201.50,NaN
202.50,NaN
203.50,NaN
204.50,NaN
205.50,NaN
206.50,NaN
207.50,NaN
208.50,NaN
209.50,NaN
210.50,NaN
211.50,NaN
212.50,NaN
213.50,NaN
214.50,NaN
215.50,NaN
216.50,NaN
217.50,NaN
218.50,NaN
219.50,NaN
220.50,NaN
221.50,NaN
222.50,NaN
223.50,NaN
224.50,NaN
225.50,NaN
226.50,NaN
227.50,NaN
228.50,NaN
229.50,NaN
230.50,NaN
231.50,NaN
232.50,NaN
233.50,NaN
234.50,NaN
235.50,NaN
236.50,NaN
237.50,NaN
238.50,NaN
239.50,NaN
240.50,NaN
241.50,NaN
242.50,NaN
243.50,NaN
244.50,NaN
245.50,NaN
246.50,NaN
247.50,NaN
248.50,NaN
249.50,NaN
250.50,NaN
251.50,NaN
252.50,NaN
253.50,NaN
254.50,NaN
255.50,NaN
256.50,NaN
257.50,NaN
258.50,NaN
259.50,NaN
260.50,NaN
261.50,NaN
262.50,NaN
263.50,NaN
264.50,NaN
265.50,NaN
266.50,NaN
267.50,NaN
268.50,NaN
269.50,NaN
270.50,NaN
271.50,NaN
272.50,NaN
273.50,NaN
274.50,NaN
275.50,NaN
276.50,NaN
277.50,NaN
278.50,NaN
279.50,NaN
280.50,NaN
281.50,NaN
282.50,NaN
283.50,NaN
284.50,NaN
285.50,NaN
286.50,NaN
287.50,NaN
288.50,NaN
289.50,NaN
290.50,NaN
291.50,NaN
292.50,NaN
293.50,NaN
294.50,NaN
295.50,NaN
296.50,NaN
297.50,NaN
298.50,NaN
299.50,NaN
300.50,NaN
301.50,NaN
302.50,NaN
303.50,NaN
304.50,NaN
305.50,NaN
306.50,NaN
307.50,NaN
308.50,NaN
309.50,NaN
310.25,0.57626
310.48,0.62583
310.71,0.67089
310.95,0.70370
311.18,0.71974
311.42,0.72325
311.65,0.71390
311.89,0.69544
312.12,0.67805
312.36,0.66858
312.60,0.66684
312.84,0.67291
313.08,0.68339
313.32,0.69037
313.56,0.69143
313.80,0.69210
314.04,0.69171
314.28,0.68665
314.53,0.67522
314.77,0.66614
315.02,0.65564
315.26,0.64120
315.51,0.62561
315.75,0.61527
316.00,0.61391
316.25,0.62782
316.50,0.65540
316.75,0.68521
317.00,0.71206
317.25,0.73036
317.50,0.73774
317.75,0.72974
318.01,0.70983
318.26,0.69084
318.51,0.68045
318.77,0.67812
319.02,0.68448
319.28,0.69799
319.54,0.72285
319.80,0.74799
320.06,0.76266
320.32,0.76741
320.58,0.76559
320.84,0.75864
321.10,0.74441
321.36,0.72769
321.62,0.71449
321.89,0.70523
322.15,0.69500
322.42,0.68361
322.69,0.67557
322.95,0.67242
323.22,0.67588
323.49,0.68393
323.76,0.69818
324.03,0.71893
324.30,0.74598
324.57,0.77490
324.85,0.80437
325.12,0.83523
325.39,0.87155
325.67,0.90778
325.94,0.93661
326.22,0.95917
326.50,0.97309
326.78,0.97968
327.06,0.97690
327.34,0.96582
327.62,0.95355
327.90,0.94758
328.18,0.94696
328.47,0.95652
328.75,0.97343
329.04,0.99791
329.32,1.0200
329.61,1.0387
329.90,1.0467
330.19,1.0438
330.48,1.0309
330.77,1.0123
331.06,0.99546
331.35,0.98324
331.64,0.97415
331.94,0.96975
332.23,0.96506
332.53,0.95743
332.83,0.95027
333.12,0.94765
333.42,0.94525
333.72,0.94320
334.02,0.95045
334.32,0.96256
334.63,0.96416
334.93,0.95877
335.23,0.95117
335.54,0.93455
335.85,0.90450
336.15,0.87651
336.46,0.86054
336.77,0.85303
337.08,0.84975
337.39,0.86060
337.71,0.88367
338.02,0.90153
338.33,0.91779
338.65,0.94276
338.96,0.96614
339.28,0.98048
339.60,0.99352
339.92,1.0063
340.24,1.0080
340.56,1.0029
340.88,0.99569
341.21,0.98976
341.53,0.98697
341.86,0.99006
342.18,0.99732
342.51,0.99689
342.84,0.98821
343.17,0.97157
343.50,0.94868
343.83,0.92265
344.17,0.90067
344.50,0.89009
344.84,0.89427
345.17,0.90723
345.51,0.92389
345.85,0.93751
346.19,0.94548
346.53,0.95080
346.88,0.95044
347.22,0.94550
347.56,0.93600
347.91,0.93068
348.26,0.92852
348.60,0.93147
348.95,0.93793
349.30,0.95200
349.66,0.97161
350.01,0.99349
350.36,1.0164
350.72,1.0242
351.08,1.0191
351.43,1.0120
351.79,1.0056
352.15,0.99695
352.52,0.99390
352.88,1.0081
353.24,1.0373
353.61,1.0649
353.98,1.0855
354.34,1.1045
354.71,1.1138
355.08,1.1015
355.46,1.0715
355.83,1.0392
356.20,1.0009
356.58,0.95018
356.96,0.89714
357.34,0.86048
357.72,0.84127
358.10,0.83637
358.48,0.84775
358.86,0.88015
359.25,0.92210
359.64,0.95941
360.03,0.97986
360.42,0.98548
360.81,0.98689
361.20,0.98405
361.59,0.97757
361.99,0.97903
362.39,0.99447
362.79,1.0139
363.19,1.0240
363.59,1.0369
363.99,1.0594
364.39,1.0840
364.80,1.1054
365.21,1.1370
365.62,1.1791
366.03,1.2071
366.44,1.2193
366.85,1.2229
367.27,1.2230
367.69,1.2152
368.10,1.2097
368.52,1.2056
368.95,1.2060
369.37,1.2170
369.79,1.2253
370.22,1.2191
370.65,1.2059
371.08,1.1958
371.51,1.1714
371.94,1.1341
372.38,1.0933
372.81,1.0571
373.25,1.0239
373.69,0.99742
374.13,0.98837
374.58,0.99368
375.02,1.0096
375.47,1.0458
375.92,1.0937
376.37,1.1444
376.82,1.1889
377.28,1.2312
377.73,1.2552
378.19,1.2635
378.65,1.2616
379.11,1.2459
379.57,1.2222
380.04,1.1935
380.51,1.1594
380.98,1.1111
381.45,1.0510
381.92,0.98384
382.39,0.92941
382.87,0.88880
383.35,0.86734
383.83,0.86881
384.31,0.90075
384.80,0.93890
385.28,0.97125
385.77,0.99350
386.26,1.0071
386.76,1.0172
387.25,1.0223
387.75,1.0351
388.25,1.0551
388.75,1.0914
389.25,1.1356
389.76,1.1806
390.26,1.2099
390.77,1.2072
391.29,1.1769
391.80,1.1230
392.32,1.0553
392.84,0.99660
393.36,0.96596
393.88,0.96488
394.40,0.97652
394.93,0.99685
395.46,1.0256
395.99,1.0535
396.53,1.0819
397.07,1.1267
397.61,1.2083
398.15,1.3055
398.69,1.4114
399.24,1.5164
399.79,1.6124
400.34,1.6810
400.89,1.7172
401.45,1.7428
402.01,1.7501
402.57,1.7532
403.13,1.7466
403.70,1.7323
404.27,1.7173
404.84,1.6983
405.41,1.6860
405.99,1.6785
406.57,1.6847
407.15,1.6877
407.74,1.6920
408.33,1.7012
408.92,1.7143
409.51,1.7230
410.11,1.7276
410.70,1.7389
411.31,1.7601
411.91,1.7751
412.52,1.7822
413.13,1.7912
413.74,1.8031
414.36,1.8042
414.98,1.7962
415.60,1.7901
416.22,NaN
416.85,NaN
417.48,NaN
418.11,NaN
418.75,NaN
419.39,NaN
420.04,NaN
420.68,NaN
421.33,NaN
421.98,NaN
422.64,NaN
423.30,NaN
423.96,NaN
424.63,NaN
425.30,NaN
425.97,NaN
426.65,NaN
427.32,NaN
428.01,NaN
428.69,NaN
429.38,NaN
430.08,NaN
430.77,NaN
431.47,NaN
432.18,NaN
432.89,NaN
433.60,NaN
434.31,NaN
435.03,NaN
435.75,NaN
436.48,NaN
437.21,NaN
437.94,NaN
438.68,NaN
439.42,NaN
440.17,NaN
440.92,NaN
441.67,NaN
442.43,NaN
443.19,NaN
443.96,NaN
444.73,NaN
445.50,NaN
446.28,NaN
447.06,NaN
447.85,NaN
448.64,NaN
449.43,NaN
450.23,NaN
451.04,NaN
451.85,NaN
452.66,NaN
453.48,NaN
454.30,NaN
455.13,NaN
455.96,NaN
456.80,NaN
457.64,NaN
458.48,NaN
459.33,NaN
460.19,NaN
461.05,NaN
461.92,NaN
462.79,NaN
463.66,NaN
464.54,NaN
465.43,NaN
466.32,NaN
467.22,NaN
468.12,NaN
469.03,NaN
469.94,NaN
470.86,NaN
471.78,NaN
472.71,NaN
473.64,NaN
474.58,NaN
475.53,NaN
476.48,NaN
477.44,NaN
478.40,NaN
479.37,NaN
480.34,NaN
481.33,NaN
482.31,NaN
483.31,NaN
484.30,NaN
485.31,NaN
486.32,NaN
487.34,NaN
488.37,NaN
489.40,NaN
490.43,NaN
491.48,NaN
492.53,NaN
493.59,NaN
494.65,NaN
495.72,NaN
496.80,NaN
497.89,NaN
498.98,NaN
500.08,NaN
501.19,NaN
502.30,NaN
503.42,NaN
504.55,NaN
505.69,4.6150
506.83,4.5441
507.99,NaN
509.14,NaN
510.31,NaN
511.49,NaN
512.67,NaN
513.86,NaN
515.06,NaN
516.27,NaN
517.49,NaN
518.71,NaN
519.94,NaN
521.18,NaN
522.43,NaN
523.69,NaN
524.96,NaN
526.24,NaN
527.52,NaN
528.82,NaN
530.12,NaN
531.44,NaN
532.76,NaN
534.09,NaN
535.43,NaN
536.79,NaN
538.15,NaN
539.52,NaN
540.90,NaN
542.29,NaN
543.69,NaN
545.11,NaN
546.53,NaN
547.96,NaN
549.41,NaN
550.86,NaN
552.33,NaN
553.80,NaN
555.29,NaN
556.79,NaN
558.30,NaN
559.82,NaN
561.36,NaN
562.90,NaN
564.46,NaN
566.03,NaN
567.61,NaN
569.21,NaN
570.81,NaN
572.43,NaN
574.06,NaN
575.71,NaN
577.37,NaN
579.04,NaN
580.72,NaN
582.42,NaN
584.13,NaN
585.86,NaN
587.59,NaN
589.35,NaN
591.11,NaN
592.90,NaN
594.69,NaN
596.50,NaN
598.33,NaN
600.17,NaN
602.03,NaN
603.90,NaN
605.78,NaN
607.69,NaN
609.60,NaN
611.54,NaN
613.49,NaN
615.46,NaN
617.44,NaN
619.44,NaN
621.46,NaN
623.49,1.6602
625.54,1.6550
627.61,1.6500
629.70,1.6429
631.81,1.6352
633.93,1.6284
636.07,1.6214
638.23,1.6131
640.41,1.6048
642.61,1.5968
644.82,1.5839
647.06,1.5703
649.31,1.5575
651.59,1.5453
653.88,1.5342
656.20,1.5262
658.53,1.5241
660.89,1.5238
663.27,1.5231
665.66,1.5217
668.08,1.5194
670.52,1.5144
672.99,1.5063
675.47,1.4979
677.98,1.4893
680.50,1.4800
683.06,1.4708
685.63,1.4615
688.23,1.4515
690.85,1.4415
693.49,1.4314
696.16,1.4215
698.85,1.4117
701.56,1.4021
704.30,1.3925
707.07,1.3826
709.85,1.3725
712.67,1.3623
715.51,1.3518
718.37,1.3418
721.26,1.3323
724.18,1.3230
727.12,1.3134
730.09,1.3043
733.08,1.2957
736.10,1.2869
739.15,1.2781
742.22,1.2701
745.33,1.2629
748.46,1.2552
751.61,1.2471
754.80,1.2391
758.01,1.2307
761.26,1.2217
764.53,1.2126
767.83,1.2039
771.15,1.1957
774.51,1.1875
777.90,1.1789
781.31,1.1703
784.76,1.1614
788.23,1.1518
791.73,1.1417
795.27,1.1322
798.83,1.1230
802.42,1.1131
806.05,1.1037
809.70,1.0947
813.39,1.0854
817.10,1.0756
820.85,1.0665
824.62,1.0579
828.43,1.0487
832.26,1.0378
836.13,1.0262
840.03,1.0152
843.96,1.0027
847.92,0.98948
851.91,0.97805
855.93,0.96900
859.99,0.96145
864.07,0.95414
868.18,0.94863
872.33,0.94470
876.50,0.93984
880.71,0.93381
884.94,0.92781
889.21,0.92140
893.50,0.91382
897.83,0.90547
902.19,0.
94a
89686
906.57,0.88866
910.99,0.88043
915.43,0.87220
919.91,0.86337
924.41,0.85532
928.94,0.84728
933.50,0.83868
938.09,0.83019
942.70,0.82243
947.35,0.81545
952.74,NaN
957.41,NaN
962.11,NaN
966.83,NaN
971.58,NaN
976.35,NaN
981.15,NaN
985.98,NaN
990.82,NaN
995.70,NaN
1000.59,NaN
1005.51,NaN
1010.45,NaN
1015.42,NaN
1020.41,NaN
1025.41,NaN
1030.44,NaN
1035.49,NaN
1040.57,NaN
1045.66,NaN
1050.77,NaN
1055.90,NaN
1061.04,NaN
1066.21,NaN
1071.39,NaN
1076.59,NaN
1081.81,NaN
1087.04,NaN
1092.29,NaN
1097.55,NaN
1102.83,NaN
1108.13,NaN
1113.43,NaN
1118.75,NaN
1124.09,NaN
1129.43,NaN
1134.79,NaN
1140.16,NaN
1145.53,NaN
1150.92,NaN
1156.32,NaN
1161.73,NaN
1167.15,NaN
1172.57,NaN
1178.01,NaN
1183.45,NaN
1188.90,NaN
1194.35,NaN
1199.82,NaN
1205.28,NaN
1210.76,NaN
1216.23,NaN
1221.72,NaN
1227.20,NaN
1232.69,NaN
1238.19,NaN
1243.68,NaN
1249.18,NaN
1254.68,NaN
1260.19,NaN
1265.69,NaN
1271.20,NaN
1276.70,NaN
1282.21,NaN
1287.72,NaN
1293.22,NaN
1298.73,NaN
1304.24,NaN
1309.74,NaN
1315.24,NaN
1320.74,NaN
1326.24,NaN
1331.74,NaN
1337.23,NaN
1342.72,NaN
1348.21,NaN
1353.69,NaN
1359.17,NaN
1364.64,NaN
1370.12,NaN
1375.58,NaN
1381.04,NaN
1386.50,NaN
1391.95,NaN
1397.40,NaN
1402.84,NaN
1408.28,NaN
1413.71,NaN
1419.13,NaN
1424.55,NaN
1429.96,NaN
1435.36,NaN
1440.76,NaN
1446.15,NaN
1451.54,NaN
1456.91,NaN
1462.28,NaN
1467.64,NaN
1473.00,NaN
1478.34,NaN
1483.68,NaN
1489.01,NaN
1494.33,NaN
1499.65,NaN
1504.95,NaN
1510.25,NaN
1515.54,NaN
1520.82,NaN
1526.09,NaN
1531.36,NaN
1536.61,NaN
1541.86,NaN
1547.09,NaN
1552.32,NaN
1557.54,NaN
1562.75,NaN
1567.95,NaN
1573.14,NaN
1578.32,NaN
1583.49,NaN
1588.65,NaN
1593.80,NaN
1598.95,NaN
1601.18,NaN
1616.86,NaN
1632.42,NaN
1647.91,NaN
1663.31,NaN
1678.61,NaN
1693.82,NaN
1708.93,NaN
1723.95,NaN
1738.86,NaN
1753.69,NaN
1768.43,NaN
1783.07,NaN
1797.62,NaN
1812.08,NaN
1826.44,NaN
1840.72,NaN
1854.90,NaN
1869.00,NaN
1883.00,NaN
1896.92,NaN
1910.75,NaN
1924.48,NaN
1938.13,NaN
1951.71,NaN
1965.19,NaN
1978.59,NaN
1991.92,NaN
2005.15,NaN
2018.31,NaN
2031.38,NaN
2044.38,NaN
2057.30,NaN
2070.13,NaN
2082.89,NaN
2095.58,NaN
2108.19,NaN
2120.73,NaN
2133.20,NaN
2145.59,NaN
2157.91,NaN
2170.15,NaN
2182.34,NaN
2194.44,NaN
2206.48,NaN
2218.45,NaN
2230.36,NaN
2242.20,NaN
2253.97,NaN
2265.68,NaN
2277.33,NaN
2288.91,NaN
2300.43,NaN
